,Word1,Word2,Cosine,Pearson CC,Spearman's rank CC
278,người_làm,dân_chơi,1.1549320974853154,"PearsonRResult(statistic=0.1537037434104036, pvalue=0.060394044831079435)","SignificanceResult(statistic=0.116451397839904, pvalue=0.1558598170422001)"
279,phân_chia,phân_bổ,4.1568625204262695,"PearsonRResult(statistic=0.5268742290199985, pvalue=4.333532765155868e-12)","SignificanceResult(statistic=0.5277052313436152, pvalue=3.955282358664368e-12)"
280,xâm_nhập,xuyên,1.618098092025948,"PearsonRResult(statistic=0.19898216640722063, pvalue=0.014642639120846325)","SignificanceResult(statistic=0.136441619627539, pvalue=0.09593712993433785)"
281,thuộc_hạ,người_lớn,1.3326918103857688,"PearsonRResult(statistic=0.20880205569695737, pvalue=0.010340548721256665)","SignificanceResult(statistic=0.19889417307435886, pvalue=0.014687366498751147)"
282,dịch_chuyển,tham_gia,0.24020879246227123,"PearsonRResult(statistic=0.03361909018280997, pvalue=0.6829660051482447)","SignificanceResult(statistic=0.04302235654917996, pvalue=0.6011493764260708)"
283,bơi,ngụp,2.4351375164129982,"PearsonRResult(statistic=0.438960291856166, pvalue=1.9204254184501053e-08)","SignificanceResult(statistic=0.3971820969820881, pvalue=4.844976848511742e-07)"
284,cư_dân,người_dân,4.171059762079658,"PearsonRResult(statistic=0.582476580412445, pvalue=5.3293022770322544e-15)","SignificanceResult(statistic=0.5591981865860706, pvalue=1.0258131969811457e-13)"
285,khoan_thai,ung_dung,1.8227558088814184,"PearsonRResult(statistic=0.3139147423084228, pvalue=9.159366693892325e-05)","SignificanceResult(statistic=0.3138717276323392, pvalue=9.180817017679014e-05)"
286,xe_tải,nóc,1.0317699345709486,"PearsonRResult(statistic=0.1332434913970891, pvalue=0.10405654420839126)","SignificanceResult(statistic=0.09407529223521045, pvalue=0.2521738286883843)"
287,mùa_đông,đông_chí,1.8621011124987357,"PearsonRResult(statistic=0.33360452270370516, pvalue=3.0223813483133792e-05)","SignificanceResult(statistic=0.31351260056002495, pvalue=9.361746112474152e-05)"
288,lạc_hậu,tiên_tiến,2.31225666784366,"PearsonRResult(statistic=0.29933272023089696, pvalue=0.00019836971290740403)","SignificanceResult(statistic=0.26863238366149605, pvalue=0.0008878353287763987)"
289,chọc_ghẹo,biếu_xén,1.4038588357455903,"PearsonRResult(statistic=0.25227203044423185, pvalue=0.001843359771980745)","SignificanceResult(statistic=0.23204409084848215, pvalue=0.0042728860308554675)"
290,nền,cận_cảnh,-0.7476593562892023,"PearsonRResult(statistic=-0.1201233287159587, pvalue=0.14313812933417458)","SignificanceResult(statistic=-0.13614649539979554, pvalue=0.09666470454193721)"
291,sư_tử,lăng_kính,0.06613085828359809,"PearsonRResult(statistic=0.00974443469547099, pvalue=0.9057912136277115)","SignificanceResult(statistic=-0.04652117871905419, pvalue=0.5718659182788459)"
292,nguyên_nhân,nguyên_do,6.032485586109907,"PearsonRResult(statistic=0.8204860178233122, pvalue=9.072906798634338e-38)","SignificanceResult(statistic=0.8090901817858572, pvalue=5.494291887886875e-36)"
293,dữ,hiền,0.8299338707582118,"PearsonRResult(statistic=0.14686873731237027, pvalue=0.07289968725333704)","SignificanceResult(statistic=0.1701142272989911, pvalue=0.037412783764585185)"
294,phần_phụ,bộ_phận,1.111001864206887,"PearsonRResult(statistic=0.18498282014828538, pvalue=0.02343853976326277)","SignificanceResult(statistic=0.15453309035957155, pvalue=0.05900423971121863)"
295,anh_dũng,dũng_mãnh,0.9163662358428083,"PearsonRResult(statistic=0.1485219644938844, pvalue=0.06969744484094638)","SignificanceResult(statistic=0.14136272723232146, pvalue=0.08443282168640849)"
296,buôn_bán,vận_tải,1.2696990856596766,"PearsonRResult(statistic=0.19077386718460793, pvalue=0.019363053643193486)","SignificanceResult(statistic=0.18570247566558515, pvalue=0.022894980492504796)"
297,đâm_sầm,phóng,1.6144800397211132,"PearsonRResult(statistic=0.3247961516378068, pvalue=5.010290550677623e-05)","SignificanceResult(statistic=0.26918351926752304, pvalue=0.000865552838576971)"
298,bò,đi,-0.004628076083606762,"PearsonRResult(statistic=-0.0007887389683393486, pvalue=0.9923569967726895)","SignificanceResult(statistic=-0.019323525490021778, pvalue=0.8144369302444822)"
299,nội_tiết,luồng,0.042882547153435674,"PearsonRResult(statistic=0.004519920646897444, pvalue=0.9562223672510853)","SignificanceResult(statistic=0.013332148095470911, pvalue=0.871364095657818)"
300,dị_ứng,lương_tri,-0.08589243492308218,"PearsonRResult(statistic=-0.011943340810542723, pvalue=0.8846658975028887)","SignificanceResult(statistic=0.0007378105693586381, pvalue=0.9928504873513748)"
301,vặn,vặn_vẹo,2.2092811957956178,"PearsonRResult(statistic=0.33033159433266784, pvalue=3.653418456722243e-05)","SignificanceResult(statistic=0.3376203386817192, pvalue=2.3879528637036235e-05)"
302,lùng_bùng,vắng_ngắt,0.7015128414428348,"PearsonRResult(statistic=0.17919368633884883, pvalue=0.028228420973629122)","SignificanceResult(statistic=0.1783457042535224, pvalue=0.028995761618208438)"
303,chê,khen,2.2749419611846564,"PearsonRResult(statistic=0.25746334964892903, pvalue=0.0014692598981553913)","SignificanceResult(statistic=0.2068127472332104, pvalue=0.011108931520578003)"
304,tượng_đài,bảng_tổng_sắp,0.5751648646963384,"PearsonRResult(statistic=0.06480390906124456, pvalue=0.43077177896761193)","SignificanceResult(statistic=0.07639628427930131, pvalue=0.352790018866892)"
305,người_yêu,tình_nhân,2.8972994947773145,"PearsonRResult(statistic=0.4077355341513478, pvalue=2.233231769120452e-07)","SignificanceResult(statistic=0.3566042935241567, pvalue=7.495398477085845e-06)"
306,thiện_cảm,ác_cảm,5.761433601079223,"PearsonRResult(statistic=0.5947261826091167, pvalue=1.0204314012249048e-15)","SignificanceResult(statistic=0.534653095693142, pvalue=1.825101333144689e-12)"
307,trau_chuốt,phát_triển,0.9080465135443134,"PearsonRResult(statistic=0.12788940903811807, pvalue=0.11884794651169174)","SignificanceResult(statistic=0.13510111560513802, pvalue=0.09927709599655435)"
308,gươm,lưỡi,2.041538415677896,"PearsonRResult(statistic=0.254302864818374, pvalue=0.0016877569492003458)","SignificanceResult(statistic=0.2520236454953554, pvalue=0.0018632607084020656)"
309,bánh_xe,vành,3.303723508223757,"PearsonRResult(statistic=0.46468342004543073, pvalue=2.0950717080232938e-09)","SignificanceResult(statistic=0.4162940575136673, pvalue=1.1682259959714088e-07)"
310,tượng_đài,phân_bón,-0.6190291628229825,"PearsonRResult(statistic=-0.08591612334996009, pvalue=0.2958450202075544)","SignificanceResult(statistic=-0.054631761411618296, pvalue=0.5066912695752488)"
311,nạc,búi,1.1735411613962197,"PearsonRResult(statistic=0.14560666407279413, pvalue=0.07542364699409551)","SignificanceResult(statistic=0.1388452820125339, pvalue=0.09017171998580191)"
312,khung_thành,cầu_môn,9.63297331069387,"PearsonRResult(statistic=0.9060409022211326, pvalue=3.850848195700422e-57)","SignificanceResult(statistic=0.8982817014089516, pvalue=1.0190472368582292e-54)"
313,kĩ,sơ_sài,3.229185050733303,"PearsonRResult(statistic=0.3599360786499009, pvalue=6.068490630548039e-06)","SignificanceResult(statistic=0.3709978221254278, pvalue=2.9587916718735852e-06)"
314,buồn,vui,3.877174608859859,"PearsonRResult(statistic=0.6306840814798169, pvalue=5.185678416455436e-18)","SignificanceResult(statistic=0.5764469531979198, pvalue=1.1725451930414314e-14)"
315,nhược_điểm,ưu_điểm,5.761639702114741,"PearsonRResult(statistic=0.6970005826727206, pvalue=3.917324851974647e-23)","SignificanceResult(statistic=0.6839006178052359, pvalue=5.154834148743957e-22)"
316,quan_hệ,trạng_thái,1.3204738286716204,"PearsonRResult(statistic=0.17963919972530604, pvalue=0.027832262188476793)","SignificanceResult(statistic=0.16842526334503757, pvalue=0.03937315769042564)"
317,đong_đưa,vung_vẩy,1.7797654560001779,"PearsonRResult(statistic=0.37246469653503855, pvalue=2.684549942692551e-06)","SignificanceResult(statistic=0.3322298768834171, pvalue=3.2737876182950556e-05)"
318,bừa_bãi,gọn_ghẽ,1.11046470233758,"PearsonRResult(statistic=0.16394143147573303, pvalue=0.04500026986220096)","SignificanceResult(statistic=0.14184630428019024, pvalue=0.08336467550280348)"
319,nhà_thơ,thi_nhân,4.305495385571678,"PearsonRResult(statistic=0.6529483663091795, pvalue=1.3731997216724627e-19)","SignificanceResult(statistic=0.663480154673541, pvalue=2.211740768455704e-20)"
320,máy_tính,vi_xử_lý,3.318918684996775,"PearsonRResult(statistic=0.43378949167036635, pvalue=2.9334088889533723e-08)","SignificanceResult(statistic=0.42321347615449584, pvalue=6.826901879100166e-08)"
321,né_tránh,hích,0.5851521726852719,"PearsonRResult(statistic=0.08674692972742509, pvalue=0.29118205715488643)","SignificanceResult(statistic=0.06876927863460598, pvalue=0.4030463659046454)"
322,địch,ta,2.0361224060809433,"PearsonRResult(statistic=0.3392965797576466, pvalue=2.1621919006911778e-05)","SignificanceResult(statistic=0.34256989199519977, pvalue=1.7780705073058107e-05)"
323,lưu_thông,ách_tắc,2.566508742157237,"PearsonRResult(statistic=0.31062376291270016, pvalue=0.00010943164949637635)","SignificanceResult(statistic=0.3015511800524468, pvalue=0.00017682434049836435)"
324,thứ_yếu,rộng_rãi,0.2734309641465575,"PearsonRResult(statistic=0.0446409775556256, pvalue=0.5875189432353612)","SignificanceResult(statistic=0.04621183163696165, pvalue=0.5744277579479848)"
325,đặt_chân,thay,1.7120986854604199,"PearsonRResult(statistic=0.21628048996327023, pvalue=0.007854424417899901)","SignificanceResult(statistic=0.2390879594648651, pvalue=0.0032131041204764947)"
326,dì_ghẻ,phụ_huynh,1.6653764373370779,"PearsonRResult(statistic=0.2400704529933228, pvalue=0.003085855965034335)","SignificanceResult(statistic=0.22782701453397933, pvalue=0.005048393713144807)"
327,rỗi,rỗi_rãi,3.4929199351997577,"PearsonRResult(statistic=0.5166019736810903, pvalue=1.313277966134816e-11)","SignificanceResult(statistic=0.5059229299079959, pvalue=4.0008674891336524e-11)"
328,tái_phát,nhiễm_khuẩn,3.1403925166265423,"PearsonRResult(statistic=0.40950240173415176, pvalue=1.956496493958061e-07)","SignificanceResult(statistic=0.4187510556024713, pvalue=9.666803159729997e-08)"
329,mầm,rau_quả,1.3565861442674765,"PearsonRResult(statistic=0.20040887809146857, pvalue=0.013933844817974496)","SignificanceResult(statistic=0.18825903373483266, pvalue=0.021050741542917705)"
330,hạn_hán,lụt_lội,5.896998381003997,"PearsonRResult(statistic=0.6787484617215561, pvalue=1.369375880775713e-21)","SignificanceResult(statistic=0.6426294501977866, pvalue=7.670263774021523e-19)"
331,lưỡng_lự,dứt_khoát,1.624091948321432,"PearsonRResult(statistic=0.23051409979516388, pvalue=0.004540933844208318)","SignificanceResult(statistic=0.22880128005689143, pvalue=0.0048588181303959276)"
332,tung,cấp_phát,1.5054651629839102,"PearsonRResult(statistic=0.18399684033619187, pvalue=0.024201230649220595)","SignificanceResult(statistic=0.15733143695275348, pvalue=0.05450746875448861)"
333,giầu,khó,0.939370640141122,"PearsonRResult(statistic=0.13838551992854894, pvalue=0.09125261851727354)","SignificanceResult(statistic=0.15753411262722788, pvalue=0.05419308225325117)"
334,làm_đẹp,cải_tạo,1.2708743990715872,"PearsonRResult(statistic=0.17683011353618447, pvalue=0.030411518112717997)","SignificanceResult(statistic=0.15162451664518425, pvalue=0.06399674966517696)"
335,ban_mai,sớm_mai,2.961681690240411,"PearsonRResult(statistic=0.48868057423471384, pvalue=2.2325623225729322e-10)","SignificanceResult(statistic=0.451289390639584, pvalue=6.79444947042278e-09)"
336,quỳ,ví,0.4467163005115952,"PearsonRResult(statistic=0.05938251632226543, pvalue=0.47039433360022676)","SignificanceResult(statistic=0.05209298191030713, pvalue=0.5266690118853814)"
337,bại_lộ,lộ,3.8867024225511457,"PearsonRResult(statistic=0.4710639996883098, pvalue=1.1747298040545729e-09)","SignificanceResult(statistic=0.4478296813191698, pvalue=9.13258490908773e-09)"
338,tính_cách,phẩm_chất,3.756566988314745,"PearsonRResult(statistic=0.4930559423462445, pvalue=1.4563233088464367e-10)","SignificanceResult(statistic=0.4886243833059247, pvalue=2.2447577225812323e-10)"
339,triều_đại,cổ_đại,2.2769731966113302,"PearsonRResult(statistic=0.2766001873207011, pvalue=0.000611622778674523)","SignificanceResult(statistic=0.2697702120094227, pvalue=0.0008423976706287965)"
340,lình_xình,nặng_tình,1.270493076531669,"PearsonRResult(statistic=0.16851445421339362, pvalue=0.03926751729414725)","SignificanceResult(statistic=0.12051557847015423, pvalue=0.1418271929466491)"
341,người_làm,người_bị_hại,0.96642692887852,"PearsonRResult(statistic=0.13398352995991655, pvalue=0.10213127254731645)","SignificanceResult(statistic=0.17808613716165164, pvalue=0.029234168163902566)"
342,chần_chừ,lảo_đảo,0.7575816711611567,"PearsonRResult(statistic=0.11663139116972257, pvalue=0.155217056356123)","SignificanceResult(statistic=0.12965020667585225, pvalue=0.11381346569837182)"
343,khử_trùng,sát_trùng,5.753893893286189,"PearsonRResult(statistic=0.7015865109118445, pvalue=1.537518699252217e-23)","SignificanceResult(statistic=0.702052535668252, pvalue=1.3967290373050213e-23)"
